Central,North,South,East,West,flat_type,storey_range,floor_area_sqm,remaining_lease_decimal,resale_price
0,1,0,0,0,4,1,106,72.01,490000
0,1,0,0,0,4,1,92,89.03,550000
0,1,0,0,0,4,1,92,89.04,550000
0,1,0,0,0,4,1,92,94.02,555000
0,1,0,0,0,4,1,103,73.09,485000
0,1,0,0,0,4,1,92,94.02,582888
0,1,0,0,0,4,1,90,79,485000
0,1,0,0,0,4,1,91,73.08,448000
0,1,0,0,0,4,1,102,72.11,508000
0,1,0,0,0,4,1,91,73.01,470000
0,1,0,0,0,4,1,101,73.03,492000
0,1,0,0,0,4,1,91,73.01,490000
0,1,0,0,0,4,1,91,73.03,460000
0,1,0,0,0,4,1,101,73.03,495000
0,1,0,0,0,4,1,103,73.07,460000
0,1,0,0,0,4,1,92,91,530888
0,1,0,0,0,4,1,104,76.02,526000
0,1,0,0,0,4,1,107,74.08,560000
0,1,0,0,0,4,1,107,74.08,540000
0,1,0,0,0,4,1,106,75.01,541888
0,1,0,0,0,4,1,105,74.07,525000
0,1,0,0,0,4,1,101,75.1,530000
0,1,0,0,0,4,1,93,94,540000
0,1,0,0,0,4,1,93,93.11,565000
0,1,0,0,0,4,1,86,76.04,489000
0,1,0,0,0,4,1,93,93.1,580000
0,1,0,0,0,4,1,93,93.1,570000
0,1,0,0,0,4,1,93,93.1,565000
0,1,0,0,0,4,1,102,72.03,495000
0,1,0,0,0,4,1,100,72.02,480000
0,1,0,0,0,4,1,100,72.09,503000
0,1,0,0,0,4,1,101,75.1,455000
0,1,0,0,0,4,1,92,90.07,590000
0,1,0,0,0,4,1,99,72.06,515000
0,1,0,0,0,4,1,99,72.06,500000
0,1,0,0,0,4,1,92,90.06,538000
0,1,0,0,0,4,1,93,92.11,600000
0,1,0,0,0,4,1,99,73.02,490000
0,1,0,0,0,4,1,92,90.07,560000
0,1,0,0,0,4,1,100,73.02,515000
0,1,0,0,0,4,2,93,93.01,603000
0,1,0,0,0,4,1,92,73.01,449000
0,1,0,0,0,4,1,101,73.05,486000
0,1,0,0,0,4,1,91,73.01,520000
0,1,0,0,0,4,1,103,75.07,540000
0,1,0,0,0,4,1,92,94.01,585000
0,1,0,0,0,4,1,93,94.02,530000
0,1,0,0,0,4,1,93,93.1,582000
0,1,0,0,0,4,1,93,93.1,590000
0,1,0,0,0,4,1,102,75.07,540000
0,1,0,0,0,4,1,86,76.02,475000
0,1,0,0,0,4,1,87,76.02,450000
0,1,0,0,0,4,1,91,76.03,488000
0,1,0,0,0,4,1,91,76.02,487000
0,1,0,0,0,4,1,93,94,548000
0,1,0,0,0,4,2,93,94,548000
0,1,0,0,0,4,1,93,93.11,560000
0,1,0,0,0,4,1,98,62.04,475000
0,1,0,0,0,4,1,91,60.09,455000
0,1,0,0,0,4,1,98,60.08,485000
0,1,0,0,0,4,1,91,60.09,430000
0,1,0,0,0,4,1,96,62.05,435888
0,1,0,0,0,4,1,93,95.02,615000
0,1,0,0,0,4,1,103,60.07,475000
0,1,0,0,0,4,1,83,61.05,423000
0,1,0,0,0,4,1,104,72.01,500000
0,1,0,0,0,4,1,102,72.01,460000
0,1,0,0,0,4,1,90,69.01,445000
0,1,0,0,0,4,1,84,69.02,430000
0,1,0,0,0,4,1,106,71.07,490000
0,1,0,0,0,4,1,106,71.09,500500
0,1,0,0,0,5,2,117,51.05,480000
0,1,0,0,0,5,1,121,61.05,513000
0,1,0,0,0,5,1,122,64,558000
0,1,0,0,0,5,1,122,73.11,562000
0,1,0,0,0,5,1,121,73.06,590000
0,1,0,0,0,5,1,122,73.07,525000
0,1,0,0,0,5,1,119,72.1,600000
0,1,0,0,0,5,1,122,72.11,590000
0,1,0,0,0,5,1,122,73.07,525000
0,1,0,0,0,5,1,122,73.01,595000
0,1,0,0,0,5,1,121,73.07,580000
0,1,0,0,0,5,1,122,73.05,555000
0,1,0,0,0,5,1,121,73.07,562000
0,1,0,0,0,5,1,112,90.1,575000
0,1,0,0,0,5,1,126,76.02,655000
0,1,0,0,0,5,1,129,76,600000
0,1,0,0,0,5,1,125,74.08,625000
0,1,0,0,0,5,1,110,76.08,593000
0,1,0,0,0,5,1,118,72.11,538888
0,1,0,0,0,5,1,117,72.06,565000
0,1,0,0,0,5,1,113,92.11,648000
0,1,0,0,0,5,1,121,73.02,588000
0,1,0,0,0,5,1,119,72.08,640888
0,1,0,0,0,5,1,121,73.03,608000
0,1,0,0,0,5,1,121,73.06,628000
0,1,0,0,0,5,1,113,94,700000
0,1,0,0,0,5,1,114,78.07,552000
0,1,0,0,0,5,1,124,75.06,643000
0,1,0,0,0,5,1,110,79.06,560000
0,1,0,0,0,5,1,110,79.06,528000
0,1,0,0,0,5,1,121,73.08,570000
0,1,0,0,0,5,1,121,73.07,598888
0,1,0,0,0,5,1,122,73.09,610000
0,1,0,0,0,5,1,113,94,655000
0,1,0,0,0,5,1,113,94,652000
0,1,0,0,0,5,1,113,94,620000
0,1,0,0,0,5,1,137,69,640000
0,1,0,0,0,5,1,121,64.08,525000
0,1,0,0,0,5,1,121,60.11,545000
0,1,0,0,0,5,1,128,71.06,618888
0,1,0,0,0,5,1,121,72.08,585000
0,1,0,0,0,5,1,123,71.11,640000
0,1,0,0,0,5,1,123,71.08,580000
0,1,0,0,0,5,1,121,71.07,530000
0,1,0,0,0,5,1,121,65.08,590000
0,1,0,0,0,6,1,189,69.06,950000
0,1,0,0,0,6,1,147,72.02,760000
0,1,0,0,0,6,1,145,75.01,735000
0,1,0,0,0,6,1,131,77.05,685000
0,1,0,0,0,6,1,131,76.1,615000
0,1,0,0,0,6,1,131,76.1,670000
0,1,0,0,0,6,1,131,76.09,700000
0,1,0,0,0,6,1,131,76.09,738000
0,1,0,0,0,6,1,144,72.03,780000
0,1,0,0,0,6,1,144,72.03,755000
0,1,0,0,0,6,1,144,72.03,850000
0,1,0,0,0,6,1,131,76,728000
0,1,0,0,0,6,1,140,73.06,750000
0,1,0,0,0,6,1,143,73.02,765000
0,1,0,0,0,6,1,144,73.11,820000
0,1,0,0,0,6,1,140,73.08,768000
0,1,0,0,0,6,1,174,70.06,920000
0,1,0,0,0,6,1,177,70.11,918000
0,1,0,0,0,6,1,177,71.01,930000
0,1,0,0,0,6,1,189,69.05,1080888
0,1,0,0,0,6,1,143,71.11,845000
0,1,0,0,0,6,1,179,70.11,1015000
0,1,0,0,0,6,1,177,70.08,950000
0,1,0,0,0,6,1,177,70.05,970000
0,1,0,0,0,2,1,40,76.02,278000
0,1,0,0,0,2,1,47,93.06,340000
0,1,0,0,0,2,1,47,94.03,325000
0,1,0,0,0,3,1,67,91.03,390000
0,1,0,0,0,3,1,67,91.05,430000
0,1,0,0,0,3,1,67,91.05,405000
0,1,0,0,0,3,1,64,61.1,370000
0,1,0,0,0,3,1,68,94.05,428000
0,1,0,0,0,3,1,68,93.09,416888
0,1,0,0,0,3,1,74,64,380000
0,1,0,0,0,3,1,68,59.09,363000
0,1,0,0,0,3,1,82,59.09,428000
0,1,0,0,0,3,1,82,59.05,428000
0,1,0,0,0,3,1,74,61.03,358000
0,1,0,0,0,3,1,73,64.06,385000
0,1,0,0,0,3,1,67,53.06,345000
0,1,0,0,0,3,1,74,59.02,375000
0,1,0,0,0,3,1,67,93.1,515000
0,1,0,0,0,3,1,74,59,370000
0,1,0,0,0,3,1,64,62,383000
0,1,0,0,0,3,1,67,62.04,375000
0,1,0,0,0,3,1,71,57.1,360000
0,1,0,0,0,3,1,74,64.05,398000
0,1,0,0,0,3,1,74,63.05,405000
0,1,0,0,0,3,1,67,93.1,505000
0,1,0,0,0,3,1,67,62.05,400000
0,1,0,0,0,3,1,67,60.1,374000
0,1,0,0,0,3,1,77,58.11,368000
0,1,0,0,0,3,1,67,57.11,348000
0,1,0,0,0,3,1,74,58.11,350000
0,1,0,0,0,3,1,68,60.11,338000
0,1,0,0,0,3,1,67,60.05,380000
0,1,0,0,0,3,1,67,61.01,360000
0,1,0,0,0,3,1,67,60.04,350000
0,1,0,0,0,3,1,72,60.04,380000
0,1,0,0,0,3,1,67,61.03,385000
0,1,0,0,0,3,1,67,61,358000
0,1,0,0,0,3,1,67,61.03,390000
0,1,0,0,0,3,1,67,61.05,368000
0,1,0,0,0,3,1,67,61.05,390000
0,1,0,0,0,3,1,67,61.03,365000
0,1,0,0,0,3,1,68,61.01,385000
0,1,0,0,0,3,1,67,61.02,375000
0,1,0,0,0,3,1,74,62,360000
0,1,0,0,0,3,1,64,63.08,351000
0,1,0,0,0,3,1,74,63.05,360000
0,1,0,0,0,3,1,64,61.1,365000
0,1,0,0,0,3,1,67,91.04,430000
0,1,0,0,0,3,1,68,93.07,445000
0,1,0,0,0,3,1,68,93.01,410000
0,1,0,0,0,3,1,67,93.06,430000
0,1,0,0,0,3,1,67,93.06,440000
0,1,0,0,0,3,1,64,62.1,377000
0,1,0,0,0,3,1,73,63.09,420000
0,1,0,0,0,3,1,73,63.02,425000
0,1,0,0,0,4,1,92,91.03,525000
0,1,0,0,0,4,1,92,89.03,728000
0,1,0,0,0,4,1,92,91.05,528000
0,1,0,0,0,4,1,84,61.01,460000
0,1,0,0,0,4,1,93,93.09,558000
0,1,0,0,0,4,1,93,94.04,620000
0,1,0,0,0,4,1,93,94.05,573000
0,1,0,0,0,4,1,84,63.02,410000
0,1,0,0,0,4,1,93,93.1,560000
0,1,0,0,0,4,1,93,94.04,585000
0,1,0,0,0,4,1,93,94.04,580000
0,1,0,0,0,4,1,93,94.04,615000
0,1,0,0,0,4,1,93,94.03,550000
0,1,0,0,0,4,1,93,93.05,608000
0,1,0,0,0,4,1,93,59.09,445000
0,1,0,0,0,4,1,84,63,428000
0,1,0,0,0,4,1,108,64.08,458000
0,1,0,0,0,4,1,104,64,460000
0,1,0,0,0,4,1,84,63.01,420000
0,1,0,0,0,4,1,84,64.03,415000
0,1,0,0,0,4,1,84,63,430000
0,1,0,0,0,4,1,84,64.04,416000
0,1,0,0,0,4,1,84,60.11,400000
0,1,0,0,0,4,1,84,60.1,422000
0,1,0,0,0,4,1,104,63.08,486588
0,1,0,0,0,4,1,108,63.06,480000
0,1,0,0,0,4,1,104,68.07,600000
0,1,0,0,0,4,1,84,62.1,430000
0,1,0,0,0,4,1,84,62.07,480000
0,1,0,0,0,4,1,84,62.09,488000
0,1,0,0,0,4,1,84,64.01,418000
0,1,0,0,0,4,1,104,59,460000
0,1,0,0,0,4,1,96,60.11,490000
0,1,0,0,0,4,1,103,63.07,500000
0,1,0,0,0,4,1,104,58.11,460000
0,1,0,0,0,4,1,97,88.01,528000
0,1,0,0,0,4,1,83,62.09,465000
0,1,0,0,0,4,1,105,64.09,455000
0,1,0,0,0,4,1,99,61.05,465000
0,1,0,0,0,4,1,84,63.1,400000
0,1,0,0,0,4,1,108,70.06,528000
0,1,0,0,0,4,1,104,63.1,487500
0,1,0,0,0,4,1,97,88,545000
0,1,0,0,0,4,1,93,94.02,588000
0,1,0,0,0,4,1,104,62.09,510000
0,1,0,0,0,4,1,93,60.09,501000
0,1,0,0,0,4,1,98,60.05,442000
0,1,0,0,0,4,1,91,76.05,495000
0,1,0,0,0,4,1,91,61.03,453000
0,1,0,0,0,4,1,84,61.04,418888
0,1,0,0,0,4,1,84,61.02,460000
0,1,0,0,0,4,1,84,61.03,407000
0,1,0,0,0,4,1,104,60.1,460000
0,1,0,0,0,4,1,104,61.07,460000
0,1,0,0,0,4,1,84,61.02,418000
0,1,0,0,0,4,1,104,61.03,510000
0,1,0,0,0,4,1,92,91.04,530000
0,1,0,0,0,4,1,92,91.04,538500
0,1,0,0,0,4,1,92,91.04,522000
0,1,0,0,0,4,1,92,91.03,540000
0,1,0,0,0,4,1,93,89.01,540000
0,1,0,0,0,4,1,93,91.09,533888
0,1,0,0,0,4,1,93,91.08,570000
0,1,0,0,0,4,1,93,93.01,551000
0,1,0,0,0,4,1,93,91.08,558000
0,1,0,0,0,4,1,92,93.06,578000
0,1,0,0,0,4,1,92,93.06,510000
0,1,0,0,0,4,1,92,93.06,567000
0,1,0,0,0,4,1,92,93.06,528000
0,1,0,0,0,4,1,93,93.01,585000
0,1,0,0,0,4,1,93,93,555000
0,1,0,0,0,4,1,93,93.02,520000
0,1,0,0,0,4,1,93,93.06,550000
0,1,0,0,0,4,1,84,62.04,441000
0,1,0,0,0,4,1,84,63,478000
0,1,0,0,0,4,1,104,63.02,510000
0,1,0,0,0,4,1,104,61.02,500000
0,1,0,0,0,4,1,84,61.05,412000
0,1,0,0,0,4,1,84,61.02,460000
0,1,0,0,0,4,1,91,59.09,490000
0,1,0,0,0,4,1,92,59.09,525000
0,1,0,0,0,4,1,84,61.02,440000
0,1,0,0,0,4,1,84,61.02,485000
0,1,0,0,0,4,1,104,63.09,490000
0,1,0,0,0,4,1,104,63.08,490000
0,1,0,0,0,4,1,104,63.11,525000
0,1,0,0,0,4,1,104,63.04,518000
0,1,0,0,0,5,1,112,91.01,588000
0,1,0,0,0,5,1,121,63.09,595000
0,1,0,0,0,5,1,112,94.05,738888
0,1,0,0,0,5,1,112,94.04,665000
0,1,0,0,0,5,1,113,93.09,712000
0,1,0,0,0,5,1,112,94.03,655000
0,1,0,0,0,5,1,113,93.08,628000
0,1,0,0,0,5,1,113,93.09,620000
0,1,0,0,0,5,1,121,63.03,630000
0,1,0,0,0,5,1,112,94.03,728000
0,1,0,0,0,5,1,123,60.02,650888
0,1,0,0,0,5,1,112,91.03,685000
0,1,0,0,0,5,1,112,91.04,610000
0,1,0,0,0,5,1,112,91.03,638000
0,1,0,0,0,5,1,122,68.06,660000
0,1,0,0,0,5,1,122,62.06,650000
0,1,0,0,0,5,1,122,64.01,635000
0,1,0,0,0,5,1,113,94.03,673000
0,1,0,0,0,5,1,113,94.03,678888
0,1,0,0,0,5,1,110,77,500000
0,1,0,0,0,5,1,121,63.05,610000
0,1,0,0,0,5,1,113,94.02,788000
0,1,0,0,0,5,1,122,63.11,580000
0,1,0,0,0,5,1,121,60.11,620000
0,1,0,0,0,5,1,121,60.07,640888
0,1,0,0,0,5,1,111,76.04,608000
0,1,0,0,0,5,1,121,61,600000
0,1,0,0,0,5,1,112,91.07,688000
0,1,0,0,0,5,1,113,93,662888
0,1,0,0,0,5,1,127,63.08,685000
0,1,0,0,0,5,1,127,63.03,725000
0,1,0,0,0,6,1,145,64.01,780000
0,1,0,0,0,6,1,146,63.11,855000
0,1,0,0,0,6,1,146,64.04,808000
0,1,0,0,0,6,1,146,64.04,788888
0,1,0,0,0,6,1,142,63.11,822800
0,1,0,0,0,6,1,154,63.1,830000
0,1,0,0,0,6,1,146,61.01,785000
0,1,0,0,0,6,1,145,63.04,780000
0,1,0,0,0,6,1,146,63.01,808000
0,1,0,0,0,2,1,47,94.02,328000
0,1,0,0,0,2,1,47,93.1,335000
0,1,0,0,0,2,1,47,94.09,343000
0,1,0,0,0,2,1,38,94.09,328000
0,1,0,0,0,2,1,38,94.09,325000
0,1,0,0,0,2,1,38,94.08,328000
0,1,0,0,0,2,1,48,94.07,330000
0,1,0,0,0,2,1,48,94.08,370000
0,1,0,0,0,3,1,68,94.01,468000
0,1,0,0,0,3,1,67,93.11,442000
0,1,0,0,0,3,1,67,93.11,428000
0,1,0,0,0,3,1,67,93.11,450000
0,1,0,0,0,3,1,68,94.02,455000
0,1,0,0,0,3,1,68,94.02,418000
0,1,0,0,0,3,1,68,94.07,440000
0,1,0,0,0,4,1,95,76.1,476999
0,1,0,0,0,4,1,95,77.01,500000
0,1,0,0,0,4,1,95,77.01,495000
0,1,0,0,0,4,2,95,77,540000
0,1,0,0,0,4,1,95,76.1,525000
0,1,0,0,0,4,1,93,77.04,538000
0,1,0,0,0,4,1,94,76.09,545000
0,1,0,0,0,4,2,94,86,518888
0,1,0,0,0,4,2,91,79.08,495000
0,1,0,0,0,4,1,86,79.07,451000
0,1,0,0,0,4,1,94,85.11,450000
0,1,0,0,0,4,1,93,93.06,570000
0,1,0,0,0,4,1,93,93.05,530000
0,1,0,0,0,4,1,93,93.06,628888
0,1,0,0,0,4,1,93,93.05,640000
0,1,0,0,0,4,1,93,93.05,585000
0,1,0,0,0,4,1,100,74.04,475000
0,1,0,0,0,4,1,93,77.01,475000
0,1,0,0,0,4,1,90,76.06,460000
0,1,0,0,0,4,1,93,93.11,590000
0,1,0,0,0,4,1,93,93.1,638000
0,1,0,0,0,4,1,93,93.08,610000
0,1,0,0,0,4,1,93,93.1,590000
0,1,0,0,0,4,1,93,93.1,566000
0,1,0,0,0,4,1,93,90.08,530000
0,1,0,0,0,4,1,93,90.09,520000
0,1,0,0,0,4,1,93,90.07,525000
0,1,0,0,0,4,1,100,74.11,480000
0,1,0,0,0,4,1,101,75.03,480000
0,1,0,0,0,4,1,101,74.11,520000
0,1,0,0,0,4,1,101,74.09,480000
0,1,0,0,0,4,1,102,74.08,503000
0,1,0,0,0,4,1,93,94.08,585888
0,1,0,0,0,4,2,93,94.1,585888
0,1,0,0,0,4,1,93,94.08,588000
0,1,0,0,0,4,2,93,94.09,575888
0,1,0,0,0,4,1,93,94.07,560000
0,1,0,0,0,4,1,101,74.1,499999
0,1,0,0,0,4,1,93,94.09,542000
0,1,0,0,0,4,2,93,94.07,600888
0,1,0,0,0,4,1,93,94.09,515000
0,1,0,0,0,4,1,93,94.09,590000
0,1,0,0,0,4,1,93,94.07,552000
0,1,0,0,0,4,1,93,94.07,565000
0,1,0,0,0,4,1,93,94.07,578888
0,1,0,0,0,4,1,92,90.09,545000
0,1,0,0,0,4,1,90,76.08,440000
0,1,0,0,0,5,1,111,79.08,530000
0,1,0,0,0,5,1,110,79.09,525000
0,1,0,0,0,5,1,113,93.05,700000
0,1,0,0,0,5,1,113,93.06,710000
0,1,0,0,0,5,1,113,93.05,725000
0,1,0,0,0,5,1,110,77.03,638888
0,1,0,0,0,5,1,110,77.01,640000
0,1,0,0,0,5,1,110,76.07,535000
0,1,0,0,0,5,1,110,76.08,518000
0,1,0,0,0,5,1,113,93.09,713888
0,1,0,0,0,5,1,110,78.04,578000
0,1,0,0,0,5,1,121,74.1,620000
0,1,0,0,0,5,1,110,76.01,530000
0,1,0,0,0,5,1,120,74.06,610000
0,1,0,0,0,5,1,110,81.05,570000
0,1,0,0,0,5,2,111,81.05,565000
0,1,0,0,0,5,1,110,75.11,520000
0,1,0,0,0,5,1,121,74.07,553000
0,1,0,0,0,5,1,110,77,595000
0,1,0,0,0,5,1,110,77,515000
0,1,0,0,0,5,1,111,77.04,553000
0,1,0,0,0,5,1,110,80.01,525000
0,1,0,0,0,5,1,110,77.03,558000
0,1,0,0,0,6,1,137,76.11,660000
0,1,0,0,0,6,1,130,77,740000
0,1,0,0,0,6,1,130,76.06,713888
0,1,0,0,0,6,1,131,76.09,710000
0,1,0,0,0,6,1,130,75.1,650000
0,1,0,0,0,6,1,130,76.11,750000
0,1,0,0,0,2,1,37,94.02,338000
0,1,0,0,0,2,1,47,94.01,335000
0,1,0,0,0,2,2,47,90.11,333000
0,1,0,0,0,2,1,47,90.1,315000
0,1,0,0,0,2,1,47,93.1,323000
0,1,0,0,0,2,1,47,93.1,320000
0,1,0,0,0,2,1,47,93.09,345000
0,1,0,0,0,3,1,82,57.03,380000
0,1,0,0,0,3,1,73,55.05,325000
0,1,0,0,0,3,1,73,55.05,340000
0,1,0,0,0,3,1,67,53.02,320000
0,1,0,0,0,3,1,67,52.09,315000
0,1,0,0,0,3,1,68,56.09,316000
0,1,0,0,0,3,1,60,62.09,300000
0,1,0,0,0,3,1,65,51.06,322000
0,1,0,0,0,3,1,60,60.04,330000
0,1,0,0,0,3,1,60,60.04,307000
0,1,0,0,0,3,1,68,94.01,430000
0,1,0,0,0,3,1,68,93.11,438000
0,1,0,0,0,3,1,68,95.02,425000
0,1,0,0,0,3,1,73,60.06,366000
0,1,0,0,0,3,2,68,95.01,460000
0,1,0,0,0,3,2,68,95.01,438000
0,1,0,0,0,3,1,73,68.09,370000
0,1,0,0,0,3,1,73,69.01,422500
0,1,0,0,0,3,1,73,70.01,350000
0,1,0,0,0,4,1,91,53.03,400000
0,1,0,0,0,4,1,91,52.1,368000
0,1,0,0,0,4,1,92,52.1,368000
0,1,0,0,0,4,1,91,52.1,390000
0,1,0,0,0,4,1,90,49.11,380000
0,1,0,0,0,4,1,91,53.02,390000
0,1,0,0,0,4,1,97,52.07,405000
0,1,0,0,0,4,1,111,70.07,500000
0,1,0,0,0,4,1,84,65.01,440000
0,1,0,0,0,4,2,92,89.03,601000
0,1,0,0,0,4,1,106,72,535000
0,1,0,0,0,4,1,105,72.02,555000
0,1,0,0,0,4,1,105,72.03,560000
0,1,0,0,0,4,1,102,73.07,480000
0,1,0,0,0,4,1,103,73.01,505000
0,1,0,0,0,4,1,100,73,480000
0,1,0,0,0,4,1,96,74,490000
0,1,0,0,0,4,1,100,72.11,510000
0,1,0,0,0,4,1,90,74,465000
0,1,0,0,0,4,1,90,73.11,480000
0,1,0,0,0,4,1,92,73.11,465000
0,1,0,0,0,4,1,92,74,470000
0,1,0,0,0,4,1,102,73.03,475000
0,1,0,0,0,4,1,92,90.1,525000
0,1,0,0,0,4,1,92,90.1,510000
0,1,0,0,0,4,1,93,73.02,480000
0,1,0,0,0,4,1,104,75,470000
0,1,0,0,0,4,1,105,75,510000
0,1,0,0,0,4,1,101,74.05,551000
0,1,0,0,0,4,1,93,93.1,565000
0,1,0,0,0,4,1,93,93.1,600888
0,1,0,0,0,4,1,93,93.09,580000
0,1,0,0,0,4,1,93,93.09,604588
0,1,0,0,0,4,1,93,93.09,548000
0,1,0,0,0,4,1,93,93.09,570000
0,1,0,0,0,4,1,91,72.09,445000
0,1,0,0,0,4,1,101,72.09,500000
0,1,0,0,0,4,1,100,72,512000
0,1,0,0,0,4,1,99,72.05,510000
0,1,0,0,0,4,1,100,72.02,508000
0,1,0,0,0,4,1,100,71.11,498000
0,1,0,0,0,4,1,93,92.11,585000
0,1,0,0,0,4,1,100,72.02,520000
0,1,0,0,0,4,1,100,72.02,538000
0,1,0,0,0,4,1,99,72.11,488000
0,1,0,0,0,4,1,93,92.1,615888
0,1,0,0,0,4,1,93,92.1,526000
0,1,0,0,0,4,1,93,92.1,554000
0,1,0,0,0,4,1,102,73.11,493000
0,1,0,0,0,4,1,101,73.04,485000
0,1,0,0,0,4,1,101,73.04,510000
0,1,0,0,0,4,1,100,73,460000
0,1,0,0,0,4,1,90,73,455000
0,1,0,0,0,4,1,105,75.06,548000
0,1,0,0,0,4,1,92,94,535000
0,1,0,0,0,4,1,100,72.07,550000
0,1,0,0,0,4,1,93,93.1,530000
0,1,0,0,0,4,1,93,93.1,586888
0,1,0,0,0,4,1,93,93.09,542000
0,1,0,0,0,4,1,90,79.04,483000
0,1,0,0,0,4,1,95,78.05,485000
0,1,0,0,0,4,1,90,79.04,482000
0,1,0,0,0,4,1,90,79.06,490000
0,1,0,0,0,4,1,101,73.07,476000
0,1,0,0,0,4,1,102,74.11,516000
0,1,0,0,0,4,1,86,76.02,490000
0,1,0,0,0,4,1,101,73.05,485000
0,1,0,0,0,4,2,93,95.02,630000
0,1,0,0,0,4,1,98,60.1,470000
0,1,0,0,0,4,2,93,95.02,645000
0,1,0,0,0,4,1,103,65.09,500000
0,1,0,0,0,4,2,93,95.02,583000
0,1,0,0,0,4,2,93,95.01,614688
0,1,0,0,0,4,1,104,61.05,500000
0,1,0,0,0,4,1,84,68.05,422000
0,1,0,0,0,4,1,105,72.01,480000
0,1,0,0,0,4,1,105,71.07,453000
0,1,0,0,0,4,1,111,71.06,525000
0,1,0,0,0,4,1,104,69,470000
0,1,0,0,0,4,1,84,68.11,420000
0,1,0,0,0,5,1,124,53.08,505000
0,1,0,0,0,5,1,124,71.1,718000
0,1,0,0,0,5,1,121,73.06,588000
0,1,0,0,0,5,1,122,73.03,580000
0,1,0,0,0,5,1,122,73.07,590000
0,1,0,0,0,5,1,122,72.11,560000
0,1,0,0,0,5,1,121,73.06,580000
0,1,0,0,0,5,1,121,73.11,698000
0,1,0,0,0,5,1,119,72.08,680000
0,1,0,0,0,5,1,121,71.08,605000
0,1,0,0,0,5,1,122,72.11,550000
0,1,0,0,0,5,1,128,74.07,700000
0,1,0,0,0,5,1,115,76,585000
0,1,0,0,0,5,1,121,75.1,609000
0,1,0,0,0,5,1,111,77.02,550000
0,1,0,0,0,5,1,110,76.03,535000
0,1,0,0,0,5,1,118,72.1,535000
0,1,0,0,0,5,1,113,92.1,688000
0,1,0,0,0,5,1,123,73,605000
0,1,0,0,0,5,1,120,75.04,530000
0,1,0,0,0,5,1,124,73.03,560000
0,1,0,0,0,5,1,122,73,538000
0,1,0,0,0,5,1,120,75.06,600000
0,1,0,0,0,5,1,113,94,620000
0,1,0,0,0,5,1,110,79.06,580000
0,1,0,0,0,5,1,114,78.05,540000
0,1,0,0,0,5,1,110,79.04,530000
0,1,0,0,0,5,1,110,79.04,532000
0,1,0,0,0,5,1,110,79.05,540000
0,1,0,0,0,5,1,110,79.05,545000
0,1,0,0,0,5,1,122,73.06,570000
0,1,0,0,0,5,1,122,73.06,590000
0,1,0,0,0,5,1,122,73.05,603000
0,1,0,0,0,5,1,113,93.11,640000
0,1,0,0,0,5,1,113,93.11,660000
0,1,0,0,0,5,2,113,95.01,765000
0,1,0,0,0,5,1,137,71.05,650000
0,1,0,0,0,6,1,140,73.01,802000
0,1,0,0,0,6,1,143,73.01,802000
0,1,0,0,0,6,1,147,74.07,820000
0,1,0,0,0,6,1,144,74.11,720000
0,1,0,0,0,6,1,131,76.09,720000
0,1,0,0,0,6,1,140,75.06,740000
0,1,0,0,0,6,1,141,73.09,830000
0,1,0,0,0,6,1,172,70.04,950000
0,1,0,0,0,6,1,179,70.09,930000
0,1,0,0,0,6,1,146,64.03,790000
0,1,0,0,0,6,1,146,64.02,830000
0,1,0,0,0,6,1,146,64.11,738000
0,1,0,0,0,6,1,189,69.08,1005000
0,1,0,0,0,6,1,146,71.07,745000
0,1,0,0,0,2,1,47,91.04,300000
0,1,0,0,0,2,1,47,91.04,315000
0,1,0,0,0,2,1,47,95,335000
0,1,0,0,0,3,1,67,91.04,400000
0,1,0,0,0,3,1,74,64,388000
0,1,0,0,0,3,1,67,88.11,508000
0,1,0,0,0,3,1,68,93.05,442000
0,1,0,0,0,3,1,68,94.03,448000
0,1,0,0,0,3,1,68,59.07,348000
0,1,0,0,0,3,1,82,59.08,388000
0,1,0,0,0,3,1,67,61.04,405000
0,1,0,0,0,3,1,67,59.09,350000
0,1,0,0,0,3,1,73,64.07,378000
0,1,0,0,0,3,1,67,91.02,425000
0,1,0,0,0,3,1,73,63.06,400000
0,1,0,0,0,3,1,73,63.05,408000
0,1,0,0,0,3,1,67,57.08,340000
0,1,0,0,0,3,1,67,53.05,375000
0,1,0,0,0,3,1,67,61.01,392000
0,1,0,0,0,3,1,67,61.04,382000
0,1,0,0,0,3,1,74,62.08,404000
0,1,0,0,0,3,1,71,60.03,372000
0,1,0,0,0,3,1,73,60.09,385000
0,1,0,0,0,3,1,67,60.03,370000
0,1,0,0,0,3,1,68,60.01,370000
0,1,0,0,0,3,1,67,61,450000
0,1,0,0,0,3,1,67,61.01,380000
0,1,0,0,0,3,1,67,61.02,408000
0,1,0,0,0,3,1,68,92.11,430000
0,1,0,0,0,3,1,68,93.06,422000
0,1,0,0,0,3,1,67,60.05,360000
0,1,0,0,0,3,1,67,60.04,395000
0,1,0,0,0,3,1,67,60.01,388000
0,1,0,0,0,3,1,67,59.1,365000
0,1,0,0,0,3,1,73,63.07,415000
0,1,0,0,0,3,1,73,63.09,414000
0,1,0,0,0,3,1,74,63.06,410000
0,1,0,0,0,4,1,92,87.11,540000
0,1,0,0,0,4,1,92,90.08,520000
0,1,0,0,0,4,1,92,88.11,658888
0,1,0,0,0,4,1,104,64,482000
